study,site,assessment.file,feeding.schedule.file,date,AdultBees_BH_mean,Honey_BH_mean,Pupae_BH_mean,Larvae_BH_mean,Pollen_BH_mean,ZeroAdultReps
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,10/21/2014,18433.1,23.36208024,1548.25,558.5,472.3891407,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,11/21/2014,15343.2,21.35314004,428,149.75,74.10345857,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,12/21/2014,12038.85,17.30419276,116.9,39.55,132.5633246,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,1/21/2015,10204.4,13.21564481,83.7,130.8,73.43949757,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,2/21/2015,7283.95,9.838828619,2512.05,1593.25,193.8130808,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,3/21/2015,8627.25,8.215643597,6579.85,4711.35,502.1652843,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,4/21/2015,15428.4,13.98527719,12077.1,6282.2,1108.442107,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,7/21/2014,19653.15,36.54424801,10995.45,5438.65,750.2459556,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,8/21/2014,27216.95,37.8916066,8383.2,3776.1,849.6080238,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,9/21/2014,23581.15,34.94602404,4325.1,1703.65,1059.852051,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,10/21/2014,21760.05,33.31223152,1542.65,554.15,399.7376476,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,11/21/2014,19513.5,29.40158517,429.25,151.25,77.19953128,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,12/21/2014,15696.65,24.16913288,116.5,39.75,170.3166438,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,1/21/2015,13297.6,18.91917962,83.35,133.25,108.7327866,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,2/21/2015,9187.4,14.69897668,2977.65,1944.95,210.0268442,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,3/21/2015,10409.4,12.29876097,7766.4,5557.8,587.7431003,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,4/21/2015,19227.85,17.13840806,12154.55,6337.4,1318.439178,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,7/21/2014,19562.4,31.07904801,11000.55,5439.2,742.9748565,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,8/21/2014,27076.9,25.24562827,8351.95,3778.95,830.5408522,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,9/21/2014,21394.3,17.45768621,4317.1,1700.8,1000.256852,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,10/21/2014,17857.15,24.12656996,1550.4,558,452.8348131,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,11/21/2014,16285.3,24.51815886,428.9,149.6,61.29953562,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,12/21/2014,13099.3,20.20072579,116.15,39.65,147.3871742,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,1/21/2015,11219.8,15.81314466,84.6,131.65,88.8698117,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,2/21/2015,7760.35,12.21842649,2641.45,1668.95,192.7565652,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,3/21/2015,9159.9,10.19560866,6893.85,4926.85,503.8663816,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,4/21/2015,16987.7,13.83234535,11143.45,6197.2,1013.617147,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,7/21/2014,19653.15,36.54424801,10995.45,5438.65,750.2459556,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,8/21/2014,27216.95,37.8916066,8383.2,3776.1,849.6080238,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,9/21/2014,22860,29.25832168,4336.1,1699.65,1017.313253,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,10/21/2014,21052.2,34.28490401,1543.1,556.2,346.136917,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,11/21/2014,18715.95,33.77975277,428.55,150.25,73.80580538,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,12/21/2014,15188.45,28.81235795,117.8,39.75,166.9214069,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,1/21/2015,13090.75,23.7625126,84.2,131.95,106.2557383,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,2/21/2015,9969.8,19.25169151,2992,1918.85,186.4455369,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,3/21/2015,11132.6,15.56059598,7890.7,5710.5,684.3757626,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,4/21/2015,21534.5,17.43229377,12246.65,6280.4,1262.375804,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,7/21/2014,19562.4,31.07904801,11000.55,5439.2,742.9748565,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,8/21/2014,27076.9,25.24562827,8351.95,3778.95,830.5408522,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,9/21/2014,22823.55,26.15530611,4325.55,1699.15,1020.707263,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,10/21/2014,19720.7,29.02584603,1542.85,559.7,445.1727896,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,11/21/2014,17817.45,27.24868154,429.35,151.4,71.44531285,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,12/21/2014,14274.25,22.53397079,114.6,40.05,156.4515919,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,1/21/2015,12259.85,17.749632,84.25,132.95,95.54366285,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,2/21/2015,8821.55,13.73914945,2841.45,1839.05,196.8190579,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,3/21/2015,9982.35,11.42775359,7371.4,5357.45,544.2775339,0
LSCFS_2014_2,D,HICC_97_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,4/21/2015,18471.65,14.98217235,11462,6143.95,1095.529502,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,7/21/2014,28597.85,29.19513531,10991.1,5441.05,1212.15995,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,8/21/2014,29393.3,23.44547276,8379.4,3776.35,1169.51132,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,9/21/2014,23142.9,19.06022831,4330.15,1704.15,1041.902272,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,10/21/2014,18160,16.45667052,1542.8,560.35,451.5514136,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,11/21/2014,14439.45,13.39621713,426.25,149.85,77.66883422,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,12/21/2014,10798.75,9.372784799,116.7,39.8,119.7336512,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,1/21/2015,8301.05,5.588293996,85,132.25,63.19199222,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,2/21/2015,4906.15,3.541349955,1928.85,1224.85,154.1463493,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,3/21/2015,4937.65,4.54095157,4063.95,2515.4,350.0341865,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,4/21/2015,8538.7,8.156522412,7278.2,4550.1,660.117166,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,7/21/2014,28653.1,34.43536712,10992.85,5451.95,1192.254081,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,8/21/2014,30247.75,35.75607185,8367.85,3782.05,1188.540094,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,9/21/2014,24491.65,36.38137384,4328.1,1707.05,1048.317899,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,10/21/2014,22942.8,37.40150244,1543.95,559.2,398.8104528,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,11/21/2014,20430.6,34.71235286,430.15,150.85,92.27061793,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,12/21/2014,16929.65,28.94875299,117.85,40.2,151.1272709,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,1/21/2015,14268.35,23.28246831,83.9,132.6,87.67695804,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,2/21/2015,10306.6,18.69089424,3060.55,2065.4,203.3120686,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,3/21/2015,11502.8,15.84466312,8124.95,5855.05,740.0939466,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,4/21/2015,22492.35,17.81752689,12299.9,6284.8,1231.64093,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,7/21/2014,28597.85,29.19513531,10991.1,5441.05,1212.15995,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,8/21/2014,29393.3,23.44547276,8379.4,3776.35,1169.51132,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,9/21/2014,21267.7,17.11093646,4310.75,1701.4,984.1582697,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,10/21/2014,19247.85,29.40727679,1549.15,556.85,365.6640044,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,11/21/2014,17424.1,32.53974804,432.7,151.35,50.25511266,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,12/21/2014,14013.85,28.07572868,116.65,40.9,174.0919116,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,1/21/2015,12181.65,23.44730285,85.2,132.65,113.3622286,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,2/21/2015,9569.25,19.04672254,2901.15,1801.35,187.4338799,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,3/21/2015,10898.4,15.72281553,7617.55,5556.55,672.8869362,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,4/21/2015,21308.5,17.05822038,12277.8,6300.3,1261.969837,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,7/21/2014,28653.1,34.43536712,10992.85,5451.95,1192.254081,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,8/21/2014,30247.75,35.75607185,8367.85,3782.05,1188.540094,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,9/21/2014,23902.1,27.63662937,4326.1,1709.25,1070.519513,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,10/21/2014,21897.8,38.6608049,1547.2,558.35,369.7713657,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,11/21/2014,19370.25,41.08155925,428.55,148.7,95.61113785,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,12/21/2014,16003.2,35.72603559,115.95,40.25,176.1266401,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,1/21/2015,14148.95,30.40121882,83.35,132.2,111.1231386,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,2/21/2015,10664.5,25.54795742,3108.4,2051.8,193.9772866,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,3/21/2015,12263.35,21.42010757,8296.1,5956.3,795.5605082,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,4/21/2015,23214.15,20.69921663,12279.2,6389.7,1548.305797,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,7/21/2014,28597.85,29.19513531,10991.1,5441.05,1212.15995,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,8/21/2014,29393.3,23.44547276,8379.4,3776.35,1169.51132,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,9/21/2014,23488.2,27.93313654,4329.85,1699.15,1057.195174,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,10/21/2014,21217.35,33.2666101,1540.65,558.3,378.6179813,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,11/21/2014,18842.35,32.73823273,432.3,150.25,73.11773773,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,12/21/2014,15188.25,27.85584933,116.25,39.9,182.2359992,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,1/21/2015,13283.2,22.80214478,83.9,131.95,119.2434527,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,2/21/2015,9560.35,18.31106295,3038.15,1956,197.1039416,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,3/21/2015,10874.65,15.29883066,7855,5707.85,705.8552336,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,4/21/2015,21547.8,18.29956423,12024.6,6260.5,1369.192565,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,7/21/2014,28653.1,34.43536712,10992.85,5451.95,1192.254081,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,8/21/2014,30247.75,35.75607185,8367.85,3782.05,1188.540094,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,9/21/2014,25373.05,39.07878773,4323.05,1698.5,960.6399532,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,10/21/2014,23044,43.06173373,1548.75,558.25,382.0725191,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,11/21/2014,20544.3,41.94765119,429,150.85,86.35500352,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,12/21/2014,17223.95,36.20642791,118.2,39.75,162.7289485,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,1/21/2015,14544.85,30.47254618,83.1,131.7,97.91468652,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,2/21/2015,10950.35,25.58791346,3137.5,2019.35,204.1780934,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,3/21/2015,12071.35,21.46070777,8289.35,5978.25,720.0544103,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,4/21/2015,23679.45,21.78490624,12291.2,6382.5,1725.165868,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,7/21/2014,28597.85,29.19513531,10991.1,5441.05,1212.15995,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,8/21/2014,29393.3,23.44547276,8379.4,3776.35,1169.51132,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,9/21/2014,21267.7,17.11093646,4310.75,1701.4,984.1582697,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,10/21/2014,19613.3,35.51833556,1543.4,558,353.972093,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,11/21/2014,17351.45,41.75227776,430.2,148.25,87.52575792,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,12/21/2014,14521.85,36.84386873,117.4,39.55,152.0253629,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,1/21/2015,12390.8,31.98598251,83.4,131.35,90.61186208,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,2/21/2015,9282.4,27.69980401,2843.05,1748.85,184.8503127,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,3/21/2015,10854.8,23.63932054,7505.1,5482.8,648.9969853,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,4/21/2015,22455.2,20.67508715,12277.25,6378.3,1614.855807,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,7/21/2014,28653.1,34.43536712,10992.85,5451.95,1192.254081,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,8/21/2014,30247.75,35.75607185,8367.85,3782.05,1188.540094,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,9/21/2014,23902.1,27.63662937,4326.1,1709.25,1070.519513,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,10/21/2014,22247.9,44.71597891,1541.55,557.3,377.6245805,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,11/21/2014,19753,47.5498916,430.05,150.35,91.11291129,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,12/21/2014,16538.3,42.05544665,117.55,39.75,164.2372924,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,1/21/2015,14545.7,36.51691456,84.3,132.05,99.29618044,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,2/21/2015,10989.45,31.52334382,3131.45,2035,205.186342,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,3/21/2015,12668.55,27.28220889,8324.45,5978.1,737.3907617,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,4/21/2015,26157.85,22.35648803,12280.75,6396.3,1696.620363,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,7/21/2014,28653.1,34.43536712,10992.85,5451.95,1192.254081,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,8/21/2014,30247.75,35.75607185,8367.85,3782.05,1188.540094,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,9/21/2014,23673.75,30.5818161,4334.25,1698.85,1046.029457,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,10/21/2014,19488.4,27.29953479,1540.1,556.9,465.6328733,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,11/21/2014,16086.95,23.38222255,430.65,150.5,69.78436627,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,12/21/2014,12841.05,19.14149168,117.25,40.2,134.4349073,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,1/21/2015,10993.65,14.80802848,83.95,131.65,74.73773877,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,2/21/2015,7714.9,11.31409671,2588.1,1626.8,185.2863375,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,3/21/2015,8968.4,9.051372241,6802.05,4857.85,448.7835948,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,4/21/2015,15578.45,13.47719113,11295.4,6087.2,1018.235712,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,7/21/2014,28597.85,29.19513531,10991.1,5441.05,1212.15995,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,8/21/2014,29393.3,23.44547276,8379.4,3776.35,1169.51132,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,9/21/2014,21267.7,17.11093646,4310.75,1701.4,984.1582697,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,10/21/2014,17668.35,17.79489487,1554.25,558.7,466.2708918,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,11/21/2014,13990.55,16.42301688,433.45,149.95,80.58162822,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,12/21/2014,10944.15,12.55594983,117.8,40.5,107.6513772,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,1/21/2015,9024.55,8.817553442,83.65,132.05,52.1850752,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,2/21/2015,5842.5,6.089381724,2167.4,1378.5,187.2020727,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,3/21/2015,6804.45,5.418344261,5611.5,3775.75,406.9971762,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,4/21/2015,12000.6,11.31187235,10496.95,6165.85,981.6526935,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,7/21/2014,28653.1,34.43536712,10992.85,5451.95,1192.254081,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,8/21/2014,30247.75,35.75607185,8367.85,3782.05,1188.540094,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,9/21/2014,23902.1,27.63662937,4326.1,1709.25,1070.519513,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,10/21/2014,19700.55,27.49670381,1536.95,557.8,472.7058597,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,11/21/2014,17006.8,24.6955472,429.8,149.6,82.13704749,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,12/21/2014,13789.9,19.92491276,114.85,39,131.1884095,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,1/21/2015,11634.85,15.29145586,82.85,132.25,71.21293349,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,2/21/2015,8073.75,11.68726728,2703.8,1728.6,194.289375,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,3/21/2015,9306.35,9.850949804,7045.15,5058.1,490.8020042,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,4/21/2015,16426.2,14.10323917,10930.55,6044.15,1048.384059,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,7/21/2014,28597.85,29.19513531,10991.1,5441.05,1212.15995,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,8/21/2014,29393.3,23.44547276,8379.4,3776.35,1169.51132,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,9/21/2014,22797.6,22.17122446,4320.5,1697.5,1056.886381,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,10/21/2014,18799.25,22.36398114,1547.8,558.45,467.3945119,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,11/21/2014,14932.9,20.64382853,432.6,150.25,72.29278695,0
LSCFS_2014_2,D,HICC_98_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,12/21/2014,11937.9,16.55083826,114.7,39.95,127.142067,0
